utc_timestamp,DE_KN_industrial1_pv_1,DE_KN_industrial1_pv_2,DE_KN_industrial2_pv,DE_KN_industrial3_pv_facade,DE_KN_industrial3_pv_roof,DE_KN_residential1_pv,DE_KN_residential3_pv,DE_KN_residential4_pv,DE_KN_residential6_pv,DE_temperature,DE_radiation_direct_horizontal,DE_radiation_diffuse_horizontal
2016-12-29 02:00:00+00:00,5381.293,4247.323,20136.506,6005.874,14009.864,15746.289,4214.953,12202.04,9501.79,-0.775,0.0,0.0
2016-12-29 03:00:00+00:00,5381.293,4247.323,20136.506,6005.874,14009.864,15746.289,4214.953,12202.04,9501.79,-0.878,0.0,0.0
2016-12-29 04:00:00+00:00,5381.293,4247.323,20136.506,6005.874,14009.864,15746.289,4214.953,12202.04,9501.79,-1.012,0.0,0.0
2016-12-29 05:00:00+00:00,5381.293,4247.323,20136.506,6005.874,14009.864,15746.289,4214.953,12202.04,9501.79,-1.088,0.0,0.0
2016-12-29 06:00:00+00:00,5381.293,4247.323,20136.506,6005.874,14009.864,15746.289,4214.953,12202.04,9501.79,-1.176,0.0,0.0
2016-12-29 07:00:00+00:00,5381.325,4247.323,20136.68,6005.893,14009.864,15746.629,4214.992,12202.15,9501.851,-1.188,1.0602,6.9572
2016-12-29 08:00:00+00:00,5381.555,4247.386,20137.735,6006.124,14009.864,15749.045,4215.197,12202.77,9502.361,0.024,18.3542,50.6055
2016-12-29 09:00:00+00:00,5381.98,4247.671,20140.151,6006.639,14009.864,15752.523,4215.606,12204.907,9504.196,1.365,70.4625,80.5555
2016-12-29 10:00:00+00:00,5382.83,4248.298,20143.997,6007.7,14009.864,15756.359,4216.272,12207.459,9506.711,2.634,138.1057,81.2395
2016-12-29 11:00:00+00:00,5384.06,4249.309,20150.833,6009.434,14009.864,15760.359,4217.342,12211.919,9510.281,3.698,169.019,75.218
2016-12-29 12:00:00+00:00,5385.742,4250.771,20158.741,6012.86,14009.864,15763.764,4218.247,12217.384,9514.781,4.186,149.1989,70.0385
2016-12-29 13:00:00+00:00,5387.207,4252.096,20165.372,6015.204,14009.864,15764.994,4218.827,12222.056,9518.761,3.807,95.5323,59.5318
2016-12-29 14:00:00+00:00,5387.742,4252.716,20169.407,6015.823,14009.864,15765.154,4219.043,12223.57,9520.741,1.58,28.5044,35.3852
2016-12-29 15:00:00+00:00,5387.772,4252.743,20169.975,6015.854,14009.864,15765.18,4219.062,12223.66,9520.861,-0.614,0.6958,2.4951
2016-12-29 16:00:00+00:00,5387.772,4252.743,20169.975,6015.854,14009.864,15765.18,4219.062,12223.66,9520.861,-1.193,0.0,0.0
2016-12-29 17:00:00+00:00,5387.772,4252.743,20169.975,6015.854,14009.864,15765.18,4219.062,12223.66,9520.861,-1.522,0.0,0.0
2016-12-29 18:00:00+00:00,5387.772,4252.743,20169.975,6015.854,14009.864,15765.18,4219.062,12223.66,9520.861,-1.803,0.0,0.0
2016-12-29 19:00:00+00:00,5387.772,4252.743,20169.975,6015.854,14009.864,15765.18,4219.062,12223.66,9520.861,-2.027,0.0,0.0
2016-12-29 20:00:00+00:00,5387.772,4252.743,20169.975,6015.854,14009.864,15765.18,4219.062,12223.66,9520.861,-2.156,0.0,0.0
2016-12-29 21:00:00+00:00,5387.772,4252.743,20169.975,6015.854,14009.864,15765.18,4219.062,12223.66,9520.861,-2.255,0.0,0.0
2016-12-29 22:00:00+00:00,5387.772,4252.743,20169.975,6015.854,14009.864,15765.18,4219.062,12223.66,9520.861,-2.35,0.0,0.0
2016-12-29 23:00:00+00:00,5387.772,4252.743,20169.975,6015.854,14009.864,15765.18,4219.062,12223.66,9520.861,-2.373,0.0,0.0
2016-12-30 00:00:00+00:00,5387.772,4252.743,20169.975,6015.854,14009.864,15765.18,4219.062,12223.66,9520.861,-2.324,0.0,0.0
2016-12-30 01:00:00+00:00,5387.772,4252.743,20169.975,6015.854,14009.864,15765.18,4219.062,12223.66,9520.861,-2.29,0.0,0.0
2016-12-30 02:00:00+00:00,5387.772,4252.743,20169.975,6015.854,14009.864,15765.18,4219.062,12223.66,9520.861,-2.268,0.0,0.0
2016-12-30 03:00:00+00:00,5387.772,4252.743,20169.975,6015.854,14009.864,15765.18,4219.062,12223.66,9520.861,-2.34,0.0,0.0
2016-12-30 04:00:00+00:00,5387.772,4252.743,20169.975,6015.854,14009.864,15765.18,4219.062,12223.66,9520.861,-2.46,0.0,0.0
2016-12-30 05:00:00+00:00,5387.772,4252.743,20169.975,6015.854,14009.864,15765.18,4219.062,12223.66,9520.861,-2.579,0.0,0.0
2016-12-30 06:00:00+00:00,5387.772,4252.743,20169.975,6015.854,14009.864,15765.18,4219.062,12223.66,9520.861,-2.699,0.0,0.0
2016-12-30 07:00:00+00:00,5387.772,4252.743,20169.995,6015.854,14009.864,15765.18,4219.072,12223.679,9520.861,-2.668,3.0743,7.9833
2016-12-30 08:00:00+00:00,5387.835,4252.743,20170.282,6015.88,14009.864,15765.283,4219.142,12223.861,9520.911,-1.651,34.919,46.4207
2016-12-30 09:00:00+00:00,5388.005,4252.766,20170.958,6015.983,14009.864,15765.574,4219.302,12224.262,9521.12,-0.346,123.9292,56.8831
2016-12-30 10:00:00+00:00,5388.277,4252.876,20171.93,6016.169,14009.864,15766.033,4219.596,12224.823,9521.446,1.043,192.5219,54.654
2016-12-30 11:00:00+00:00,5388.617,4253.056,20173.137,6016.413,14009.864,15766.584,4219.958,12225.499,9521.88,2.237,214.5164,52.8452
2016-12-30 12:00:00+00:00,5388.925,4253.196,20174.235,6016.639,14009.864,15767.064,4220.293,12226.162,9522.29,2.798,185.4768,51.9589
2016-12-30 13:00:00+00:00,5389.215,4253.323,20175.151,6016.85,14009.864,15767.434,4220.552,12226.735,9522.615,2.327,117.4693,48.1965
2016-12-30 14:00:00+00:00,5389.293,4253.323,20175.584,6016.885,14009.864,15767.57,4220.652,12226.96,9522.71,0.274,35.7966,32.0763
2016-12-30 15:00:00+00:00,5389.293,4253.323,20175.608,6016.885,14009.864,15767.578,4220.662,12226.98,9522.71,-1.41,0.9246,2.5498
2016-12-30 16:00:00+00:00,5389.293,4253.323,20175.608,6016.885,14009.864,15767.578,4220.662,12226.98,9522.71,-1.79,0.0,0.0
2016-12-30 17:00:00+00:00,5389.293,4253.323,20175.608,6016.885,14009.864,15767.578,4220.662,12226.98,9522.71,-1.969,0.0,0.0
2016-12-30 18:00:00+00:00,5389.293,4253.323,20175.608,6016.885,14009.864,15767.578,4220.662,12226.98,9522.71,-2.089,0.0,0.0
2016-12-30 19:00:00+00:00,5389.293,4253.323,20175.608,6016.885,14009.864,15767.578,4220.662,12226.98,9522.71,-2.166,0.0,0.0
2016-12-30 20:00:00+00:00,5389.293,4253.323,20175.608,6016.885,14009.864,15767.578,4220.662,12226.98,9522.71,-2.242,0.0,0.0
2016-12-30 21:00:00+00:00,5389.293,4253.323,20175.608,6016.885,14009.864,15767.578,4220.662,12226.98,9522.71,-2.301,0.0,0.0
2016-12-30 22:00:00+00:00,5389.293,4253.323,20175.608,6016.885,14009.864,15767.578,4220.662,12226.98,9522.71,-2.402,0.0,0.0
2016-12-30 23:00:00+00:00,5389.293,4253.323,20175.608,6016.885,14009.864,15767.578,4220.662,12226.98,9522.71,-2.532,0.0,0.0
2016-12-31 00:00:00+00:00,5389.293,4253.323,20175.608,6016.885,14009.864,15767.578,4220.662,12226.98,9522.71,-2.643,0.0,0.0
2016-12-31 01:00:00+00:00,5389.293,4253.323,20175.608,6016.885,14009.864,15767.578,4220.662,12226.98,9522.71,-2.737,0.0,0.0
2016-12-31 02:00:00+00:00,5389.293,4253.323,20175.608,6016.885,14009.864,15767.578,4220.662,12226.98,9522.71,-2.826,0.0,0.0
2016-12-31 03:00:00+00:00,5389.293,4253.323,20175.608,6016.885,14009.864,15767.578,4220.662,12226.98,9522.71,-2.918,0.0,0.0
2016-12-31 04:00:00+00:00,5389.293,4253.323,20175.608,6016.885,14009.864,15767.578,4220.662,12226.98,9522.71,-3.027,0.0,0.0
2016-12-31 05:00:00+00:00,5389.293,4253.323,20175.608,6016.885,14009.864,15767.578,4220.662,12226.98,9522.71,-3.134,0.0,0.0
2016-12-31 06:00:00+00:00,5389.293,4253.323,20175.608,6016.885,14009.864,15767.578,4220.662,12226.98,9522.71,-3.24,0.0,0.0
2016-12-31 07:00:00+00:00,5389.293,4253.323,20175.627,6016.885,14009.864,15767.578,4220.662,12226.999,9522.71,-3.214,1.8404,8.941
2016-12-31 08:00:00+00:00,5389.352,4253.323,20175.981,6016.919,14009.864,15767.674,4220.742,12227.169,9522.781,-2.326,27.1864,52.2721
2016-12-31 09:00:00+00:00,5389.565,4253.376,20176.786,6017.059,14009.864,15767.961,4220.922,12227.643,9523.031,-1.198,80.6202,80.6047
2016-12-31 10:00:00+00:00,5389.875,4253.533,20177.727,6017.28,14009.864,15768.395,4221.203,12228.253,9523.375,-0.025,124.0024,91.3956
2016-12-31 11:00:00+00:00,5390.168,4253.666,20178.766,6017.483,14009.864,15768.863,4221.507,12228.923,9523.785,0.917,136.7485,93.9332
2016-12-31 12:00:00+00:00,5390.445,4253.776,20179.831,6017.663,14009.864,15769.254,4221.832,12229.499,9524.176,1.408,113.1958,90.2734
2016-12-31 13:00:00+00:00,5390.623,4253.803,20180.512,6017.776,14009.864,15769.527,4222.038,12229.919,9524.39,1.213,64.6825,75.5989
2016-12-31 14:00:00+00:00,5390.673,4253.803,20180.834,6017.803,14009.864,15769.623,4222.123,12230.105,9524.441,0.085,17.6617,39.9574
2016-12-31 15:00:00+00:00,5390.673,4253.803,20180.866,6017.803,14009.864,15769.629,4222.123,12230.121,9524.441,-1.179,0.553,2.718
2016-12-31 16:00:00+00:00,5390.673,4253.803,20180.866,6017.803,14009.864,15769.629,4222.123,12230.121,9524.441,-1.487,0.0,0.0
2016-12-31 17:00:00+00:00,5390.673,4253.803,20180.866,6017.803,14009.864,15769.629,4222.123,12230.121,9524.441,-1.672,0.0,0.0
2016-12-31 18:00:00+00:00,5390.673,4253.803,20180.866,6017.803,14009.864,15769.629,4222.123,12230.121,9524.441,-1.813,0.0,0.0
2016-12-31 19:00:00+00:00,5390.673,4253.803,20180.866,6017.803,14009.864,15769.629,4222.123,12230.121,9524.441,-1.932,0.0,0.0
2016-12-31 20:00:00+00:00,5390.673,4253.803,20180.866,6017.803,14009.864,15769.629,4222.123,12230.121,9524.441,-2.09,0.0,0.0
2016-12-31 21:00:00+00:00,5390.673,4253.803,20180.866,6017.803,14009.864,15769.629,4222.123,12230.121,9524.441,-2.289,0.0,0.0
2016-12-31 22:00:00+00:00,5390.673,4253.803,20180.866,6017.803,14009.864,15769.629,4222.123,12230.121,9524.441,-2.473,0.0,0.0
2016-12-31 23:00:00+00:00,5390.673,4253.803,20180.866,6017.803,14009.864,15769.629,4222.123,12230.121,9524.441,-2.73,0.0,0.0
2017-01-01 00:00:00+00:00,5390.673,4253.803,20180.866,6017.803,14009.864,15769.629,4222.123,12230.121,9524.441,-3.026,0.0,0.0
2017-01-01 01:00:00+00:00,5390.673,4253.803,20180.866,6017.803,14009.864,15769.629,4222.123,12230.121,9524.441,-3.268,0.0,0.0
2017-01-01 02:00:00+00:00,5390.673,4253.803,20180.866,6017.803,14009.864,15769.629,4222.123,12230.121,9524.441,-3.495,0.0,0.0
2017-01-01 03:00:00+00:00,5390.673,4253.803,20180.866,6017.803,14009.864,15769.629,4222.123,12230.121,9524.441,-3.644,0.0,0.0
2017-01-01 04:00:00+00:00,5390.673,4253.803,20180.866,6017.803,14009.864,15769.629,4222.123,12230.121,9524.441,-3.729,0.0,0.0
2017-01-01 05:00:00+00:00,5390.673,4253.803,20180.866,6017.803,14009.864,15769.629,4222.123,12230.121,9524.441,-3.811,0.0,0.0
2017-01-01 06:00:00+00:00,5390.673,4253.803,20180.866,6017.803,14009.864,15769.629,4222.123,12230.121,9524.441,-3.917,0.0,0.0
2017-01-01 07:00:00+00:00,5390.675,4253.803,20180.918,6017.803,14009.864,15769.629,4222.142,12230.16,9524.441,-3.953,1.4136,8.8579
2017-01-01 08:00:00+00:00,5390.795,4253.814,20181.372,6017.885,14009.864,15769.824,4222.252,12230.434,9524.566,-3.236,20.4981,53.8949
2017-01-01 09:00:00+00:00,5391.128,4253.986,20182.446,6018.11,14009.864,15770.305,4222.511,12231.083,9524.976,-2.044,65.563,87.4326
2017-01-01 10:00:00+00:00,5391.557,4254.299,20184.081,6018.43,14009.864,15771.014,4222.997,12232.055,9525.62,-0.731,109.6808,99.0985
2017-01-01 11:00:00+00:00,5392.042,4254.701,20186.141,6018.876,14009.864,15772.068,4223.567,12233.35,9526.426,0.352,129.0645,99.0808
2017-01-01 12:00:00+00:00,5393.417,4255.816,20192.29,6021.799,14009.864,15774.664,4224.392,12235.7,9528.375,0.993,109.5724,93.4026
2017-01-01 13:00:00+00:00,5394.575,4256.779,20198.237,6023.169,14009.864,15776.199,4224.967,12238.715,9531.176,0.953,63.5433,77.4788
2017-01-01 14:00:00+00:00,5394.742,4256.814,20200.651,6023.444,14009.864,15776.494,4225.203,12239.58,9532.338,-0.008,16.1864,41.0011
2017-01-01 15:00:00+00:00,5394.762,4256.814,20200.788,6023.456,14009.864,15776.539,4225.222,12239.65,9532.361,-1.294,0.4359,2.7208
2017-01-01 16:00:00+00:00,5394.762,4256.814,20200.788,6023.456,14009.864,15776.539,4225.222,12239.65,9532.361,-1.723,0.0,0.0
2017-01-01 17:00:00+00:00,5394.762,4256.814,20200.788,6023.456,14009.864,15776.539,4225.222,12239.65,9532.361,-2.014,0.0,0.0
2017-01-01 18:00:00+00:00,5394.762,4256.814,20200.788,6023.456,14009.864,15776.539,4225.222,12239.65,9532.361,-2.253,0.0,0.0
2017-01-01 19:00:00+00:00,5394.762,4256.814,20200.788,6023.456,14009.864,15776.539,4225.222,12239.65,9532.361,-2.333,0.0,0.0
2017-01-01 20:00:00+00:00,5394.762,4256.814,20200.788,6023.456,14009.864,15776.539,4225.222,12239.65,9532.361,-2.359,0.0,0.0
2017-01-01 21:00:00+00:00,5394.762,4256.814,20200.788,6023.456,14009.864,15776.539,4225.222,12239.65,9532.361,-2.401,0.0,0.0
2017-01-01 22:00:00+00:00,5394.762,4256.814,20200.788,6023.456,14009.864,15776.539,4225.222,12239.65,9532.361,-2.402,0.0,0.0
2017-01-01 23:00:00+00:00,5394.762,4256.814,20200.788,6023.456,14009.864,15776.539,4225.222,12239.65,9532.361,-2.366,0.0,0.0
2017-01-02 00:00:00+00:00,5394.762,4256.814,20200.788,6023.456,14009.864,15776.539,4225.222,12239.65,9532.361,-2.325,0.0,0.0
2017-01-02 01:00:00+00:00,5394.762,4256.814,20200.788,6023.456,14009.864,15776.539,4225.222,12239.65,9532.361,-2.285,0.0,0.0
2017-01-02 02:00:00+00:00,5394.762,4256.814,20200.788,6023.456,14009.864,15776.539,4225.222,12239.65,9532.361,-2.25,0.0,0.0
2017-01-02 03:00:00+00:00,5394.762,4256.814,20200.788,6023.456,14009.864,15776.539,4225.222,12239.65,9532.361,-2.253,0.0,0.0
2017-01-02 04:00:00+00:00,5394.762,4256.814,20200.788,6023.456,14009.864,15776.539,4225.222,12239.65,9532.361,-2.251,0.0,0.0
2017-01-02 05:00:00+00:00,5394.762,4256.814,20200.788,6023.456,14009.864,15776.539,4225.222,12239.65,9532.361,-2.211,0.0,0.0
2017-01-02 06:00:00+00:00,5394.762,4256.814,20200.788,6023.456,14009.864,15776.539,4225.222,12239.65,9532.361,-2.141,0.0,0.0
2017-01-02 07:00:00+00:00,5394.772,4256.814,20200.827,6023.464,14009.864,15776.539,4225.232,12239.679,9532.361,-2.048,0.2293,6.0887
2017-01-02 08:00:00+00:00,5394.905,4256.836,20201.297,6023.559,14009.864,15776.764,4225.332,12239.951,9532.46,-1.527,2.458,41.0917
2017-01-02 09:00:00+00:00,5395.165,4256.926,20202.221,6023.764,14009.864,15777.174,4225.552,12240.475,9532.771,-0.786,7.628,82.8936
2017-01-02 10:00:00+00:00,5395.477,4257.113,20203.551,6024.059,14009.864,15777.645,4225.912,12241.062,9533.161,-0.03,15.3857,115.2588
2017-01-02 11:00:00+00:00,5396.53,4257.949,20205.974,6025.62,14009.864,15778.424,4226.557,12243.115,9534.536,0.605,18.4999,124.5508
2017-01-02 12:00:00+00:00,5398.352,4259.454,20211.872,6028.069,14009.864,15779.555,4227.577,12247.56,9537.705,0.946,13.5454,108.9505
2017-01-02 13:00:00+00:00,5398.825,4259.823,20213.59,6028.479,14009.864,15780.277,4228.021,12248.616,9538.465,0.854,6.276,73.6854
2017-01-02 14:00:00+00:00,5398.892,4259.823,20213.905,6028.526,14009.864,15780.367,4228.092,12248.8,9538.531,0.169,1.4456,29.1729
2017-01-02 15:00:00+00:00,5398.892,4259.823,20213.905,6028.526,14009.864,15780.367,4228.092,12248.81,9538.531,-0.61,0.049,1.6586
2017-01-02 16:00:00+00:00,5398.892,4259.823,20213.905,6028.526,14009.864,15780.367,4228.092,12248.81,9538.531,-0.806,0.0,0.0
2017-01-02 17:00:00+00:00,5398.892,4259.823,20213.905,6028.526,14009.864,15780.367,4228.092,12248.81,9538.531,-0.942,0.0,0.0
2017-01-02 18:00:00+00:00,5398.892,4259.823,20213.905,6028.526,14009.864,15780.367,4228.092,12248.81,9538.531,-1.11,0.0,0.0
2017-01-02 19:00:00+00:00,5398.892,4259.823,20213.905,6028.526,14009.864,15780.367,4228.092,12248.81,9538.531,-1.227,0.0,0.0
2017-01-02 20:00:00+00:00,5398.892,4259.823,20213.905,6028.526,14009.864,15780.367,4228.092,12248.81,9538.531,-1.291,0.0,0.0
2017-01-02 21:00:00+00:00,5398.892,4259.823,20213.905,6028.526,14009.864,15780.367,4228.092,12248.81,9538.531,-1.347,0.0,0.0
2017-01-02 22:00:00+00:00,5398.892,4259.823,20213.905,6028.526,14009.864,15780.367,4228.092,12248.81,9538.531,-1.402,0.0,0.0
2017-01-02 23:00:00+00:00,5398.892,4259.823,20213.905,6028.526,14009.864,15780.367,4228.092,12248.81,9538.531,-1.416,0.0,0.0
2017-01-03 00:00:00+00:00,5398.892,4259.823,20213.905,6028.526,14009.864,15780.367,4228.092,12248.81,9538.531,-1.431,0.0,0.0
2017-01-03 01:00:00+00:00,5398.892,4259.823,20213.905,6028.526,14009.864,15780.367,4228.092,12248.81,9538.531,-1.454,0.0,0.0
2017-01-03 02:00:00+00:00,5398.892,4259.823,20213.905,6028.526,14009.864,15780.367,4228.092,12248.81,9538.531,-1.461,0.0,0.0
2017-01-03 03:00:00+00:00,5398.892,4259.823,20213.905,6028.526,14009.864,15780.367,4228.092,12248.81,9538.531,-1.427,0.0,0.0
2017-01-03 04:00:00+00:00,5398.892,4259.823,20213.905,6028.526,14009.864,15780.367,4228.092,12248.81,9538.531,-1.372,0.0,0.0
2017-01-03 05:00:00+00:00,5398.892,4259.823,20213.905,6028.526,14009.864,15780.367,4228.092,12248.81,9538.531,-1.311,0.0,0.0
2017-01-03 06:00:00+00:00,5398.892,4259.823,20213.905,6028.526,14009.864,15780.367,4228.092,12248.81,9538.531,-1.229,0.0,0.0
2017-01-03 07:00:00+00:00,5398.892,4259.823,20213.905,6028.526,14009.864,15780.367,4228.092,12248.81,9538.531,-1.129,0.2263,6.0888
2017-01-03 08:00:00+00:00,5398.892,4259.823,20213.905,6028.604,14009.864,15780.367,4228.101,12248.83,9538.531,-0.615,2.6076,41.6878
2017-01-03 09:00:00+00:00,5398.892,4259.823,20213.924,6028.758,14009.864,15780.484,4228.111,12248.88,9538.531,0.02,8.0545,83.4972
2017-01-03 10:00:00+00:00,5398.902,4259.823,20214.006,6029.04,14009.864,15780.848,4228.133,12248.96,9538.531,0.672,15.7843,114.9321
2017-01-03 11:00:00+00:00,5398.923,4259.823,20214.122,6029.514,14009.864,15781.344,4228.162,12249.06,9538.55,1.172,20.5497,125.7376
2017-01-03 12:00:00+00:00,5398.953,4259.823,20214.461,6030.26,14009.864,15782.104,4228.191,12249.243,9538.737,1.408,18.0398,113.8674
2017-01-03 13:00:00+00:00,5398.995,4259.823,20214.75,6030.93,14009.88,15782.551,4228.213,12249.514,9539.072,1.353,10.4026,81.7307
2017-01-03 14:00:00+00:00,5399.022,4259.823,20214.905,6031.249,14010.185,15782.699,4228.213,12249.621,9539.365,0.965,3.2246,36.3525
2017-01-03 15:00:00+00:00,5399.022,4259.823,20214.917,6031.276,14010.239,15782.711,4228.213,12249.621,9539.39,0.29,0.1633,2.5927
2017-01-03 16:00:00+00:00,5399.022,4259.823,20214.917,6031.276,14010.239,15782.711,4228.213,12249.621,9539.39,0.0,0.0,0.0
2017-01-03 17:00:00+00:00,5399.022,4259.823,20214.917,6031.276,14010.239,15782.711,4228.213,12249.621,9539.39,-0.123,0.0,0.0
2017-01-03 18:00:00+00:00,5399.022,4259.823,20214.917,6031.276,14010.239,15782.711,4228.213,12249.621,9539.39,-0.178,0.0,0.0
2017-01-03 19:00:00+00:00,5399.022,4259.823,20214.917,6031.276,14010.239,15782.711,4228.213,12249.621,9539.39,-0.153,0.0,0.0
2017-01-03 20:00:00+00:00,5399.022,4259.823,20214.917,6031.276,14010.239,15782.711,4228.213,12249.621,9539.39,-0.075,0.0,0.0
2017-01-03 21:00:00+00:00,5399.022,4259.823,20214.917,6031.276,14010.239,15782.711,4228.213,12249.621,9539.39,0.021,0.0,0.0
2017-01-03 22:00:00+00:00,5399.022,4259.823,20214.917,6031.276,14010.239,15782.711,4228.213,12249.621,9539.39,0.123,0.0,0.0
2017-01-03 23:00:00+00:00,5399.022,4259.823,20214.917,6031.276,14010.239,15782.711,4228.213,12249.621,9539.39,0.201,0.0,0.0
2017-01-04 00:00:00+00:00,5399.022,4259.823,20214.917,6031.276,14010.239,15782.711,4228.213,12249.621,9539.39,0.296,0.0,0.0
2017-01-04 01:00:00+00:00,5399.022,4259.823,20214.917,6031.276,14010.239,15782.711,4228.213,12249.621,9539.39,0.379,0.0,0.0
2017-01-04 02:00:00+00:00,5399.022,4259.823,20214.917,6031.276,14010.239,15782.711,4228.213,12249.621,9539.39,0.486,0.0,0.0
2017-01-04 03:00:00+00:00,5399.022,4259.823,20214.917,6031.276,14010.239,15782.711,4228.213,12249.621,9539.39,0.58,0.0,0.0
2017-01-04 04:00:00+00:00,5399.022,4259.823,20214.917,6031.276,14010.239,15782.711,4228.213,12249.621,9539.39,0.693,0.0,0.0
2017-01-04 05:00:00+00:00,5399.022,4259.823,20214.917,6031.276,14010.239,15782.711,4228.213,12249.621,9539.39,0.771,0.0,0.0
2017-01-04 06:00:00+00:00,5399.022,4259.823,20214.917,6031.276,14010.239,15782.711,4228.213,12249.621,9539.39,0.839,0.0,0.0
2017-01-04 07:00:00+00:00,5399.022,4259.823,20214.917,6031.276,14010.247,15782.711,4228.213,12249.621,9539.39,0.908,0.1009,4.6801
2017-01-04 08:00:00+00:00,5399.022,4259.823,20214.917,6031.296,14010.317,15782.711,4228.213,12249.621,9539.39,1.169,1.2422,34.6092
2017-01-04 09:00:00+00:00,5399.022,4259.823,20214.924,6031.36,14010.462,15782.73,4228.213,12249.63,9539.402,1.536,3.5941,70.3191
2017-01-04 10:00:00+00:00,5399.022,4259.823,20214.948,6031.464,14010.763,15782.758,4228.213,12249.64,9539.411,1.871,6.2981,97.041
2017-01-04 11:00:00+00:00,5399.022,4259.823,20214.948,6031.546,14011.071,15782.84,4228.213,12249.65,9539.421,2.075,7.5752,106.0809
2017-01-04 12:00:00+00:00,5399.022,4259.823,20215.006,6031.719,14011.712,15783.039,4228.213,12249.691,9539.46,2.11,6.6073,95.6331
2017-01-04 13:00:00+00:00,5399.022,4259.823,20215.018,6031.764,14012.02,15783.09,4228.213,12249.691,9539.47,1.918,4.0099,68.2501
2017-01-04 14:00:00+00:00,5399.022,4259.823,20215.018,6031.764,14012.106,15783.109,4228.213,12249.691,9539.47,1.469,1.0462,27.7247
2017-01-04 15:00:00+00:00,5399.022,4259.823,20215.018,6031.764,14012.114,15783.109,4228.213,12249.691,9539.47,0.96,0.0321,1.5153
2017-01-04 16:00:00+00:00,5399.022,4259.823,20215.018,6031.764,14012.114,15783.109,4228.213,12249.691,9539.47,0.648,0.0,0.0
2017-01-04 17:00:00+00:00,5399.022,4259.823,20215.018,6031.764,14012.114,15783.109,4228.213,12249.691,9539.47,0.387,0.0,0.0
2017-01-04 18:00:00+00:00,5399.022,4259.823,20215.018,6031.764,14012.114,15783.109,4228.213,12249.691,9539.47,0.11,0.0,0.0
2017-01-04 19:00:00+00:00,5399.022,4259.823,20215.018,6031.764,14012.114,15783.109,4228.213,12249.691,9539.47,-0.222,0.0,0.0
2017-01-04 20:00:00+00:00,5399.022,4259.823,20215.018,6031.764,14012.114,15783.109,4228.213,12249.691,9539.47,-0.63,0.0,0.0
2017-01-04 21:00:00+00:00,5399.022,4259.823,20215.018,6031.764,14012.114,15783.109,4228.213,12249.691,9539.47,-0.94,0.0,0.0
2017-01-04 22:00:00+00:00,5399.022,4259.823,20215.018,6031.764,14012.114,15783.109,4228.213,12249.691,9539.47,-1.164,0.0,0.0
2017-01-04 23:00:00+00:00,5399.022,4259.823,20215.018,6031.764,14012.114,15783.109,4228.213,12249.691,9539.47,-1.36,0.0,0.0
2017-01-05 00:00:00+00:00,5399.022,4259.823,20215.018,6031.764,14012.114,15783.109,4228.213,12249.691,9539.47,-1.573,0.0,0.0
2017-01-05 01:00:00+00:00,5399.022,4259.823,20215.018,6031.764,14012.114,15783.109,4228.213,12249.691,9539.47,-1.82,0.0,0.0
2017-01-05 02:00:00+00:00,5399.022,4259.823,20215.018,6031.764,14012.114,15783.109,4228.213,12249.691,9539.47,-2.136,0.0,0.0
2017-01-05 03:00:00+00:00,5399.022,4259.823,20215.018,6031.764,14012.114,15783.109,4228.213,12249.691,9539.47,-2.526,0.0,0.0
2017-01-05 04:00:00+00:00,5399.022,4259.823,20215.018,6031.764,14012.114,15783.109,4228.213,12249.691,9539.47,-2.904,0.0,0.0
2017-01-05 05:00:00+00:00,5399.022,4259.823,20215.018,6031.764,14012.114,15783.109,4228.213,12249.691,9539.47,-3.161,0.0,0.0
2017-01-05 06:00:00+00:00,5399.022,4259.823,20215.018,6031.764,14012.114,15783.109,4228.213,12249.691,9539.47,-3.407,0.0,0.0
2017-01-05 07:00:00+00:00,5399.022,4259.823,20215.018,6031.796,14012.149,15783.109,4228.213,12249.691,9539.47,-3.675,0.4328,7.3752
2017-01-05 08:00:00+00:00,5399.022,4259.823,20215.018,6031.815,14012.216,15783.109,4228.213,12249.691,9539.47,-3.134,12.0654,56.5067
2017-01-05 09:00:00+00:00,5399.022,4259.823,20215.032,6031.874,14012.317,15783.117,4228.213,12249.691,9539.47,-2.312,47.7356,98.2459
2017-01-05 10:00:00+00:00,5399.062,4259.834,20215.372,6034.079,14012.86,15783.301,4228.232,12249.849,9539.79,-1.764,82.087,116.6972
2017-01-05 11:00:00+00:00,5399.102,4259.834,20215.545,6035.143,14013.708,15783.301,4228.232,12249.99,9540.04,-1.565,83.5419,123.4913
2017-01-05 12:00:00+00:00,5399.152,4259.854,20215.667,6036.948,14014.614,15783.391,4228.242,12250.125,9540.426,-1.656,63.7675,115.8874
2017-01-05 13:00:00+00:00,5399.185,4259.863,20215.725,6038.421,14015.864,15783.398,4228.242,12250.195,9540.696,-2.02,35.6851,89.9046
2017-01-05 14:00:00+00:00,5399.213,4259.863,20215.807,6039.245,14016.536,15783.398,4228.242,12250.281,9541.351,-2.869,8.5379,42.903
2017-01-05 15:00:00+00:00,5399.213,4259.863,20215.815,6039.315,14016.669,15783.398,4228.242,12250.281,9541.47,-4.263,0.2679,2.9825
2017-01-05 16:00:00+00:00,5399.213,4259.863,20215.815,6039.315,14016.669,15783.398,4228.242,12250.281,9541.47,-4.998,0.0,0.0
